y2_state,y2_state_name,y2_statefips,y2_countyfips,y2_county_name,y1_statefips,y1_countyfips,y1_state,y1_state_name,y1_county_name,n1,n2,AGI
AK,Alaska,02,090,Fairbanks North Star Borough,13,051,Ga,Georgia,Chatham County,11,40,241
AK,Alaska,02,090,Fairbanks North Star Borough,13,053,Ga,Georgia,Chattahoochee County,11,38,222
AK,Alaska,02,090,Fairbanks North Star Borough,34,005,NJ,New Jersey,Burlington County,11,26,212
AK,Alaska,02,090,Fairbanks North Star Borough,35,001,NM,New Mexico,Bernalillo County,10,15,215
AK,Alaska,02,090,Fairbanks North Star Borough,48,113,Tx,Texas,Dallas County,10,21,527
AK,Alaska,02,090,Fairbanks North Star Borough,35,035,NM,New Mexico,Otero County,10,31,205
AK,Alaska,02,090,Fairbanks North Star Borough,21,093,Ky,Kentucky,Hardin County,10,32,180
AK,Alaska,02,090,Fairbanks North Star Borough,12,009,Fl,Florida,Brevard County,10,29,212
AK,Alaska,02,090,Fairbanks North Star Borough,41,067,Or,Oregon,Washington County,10,19,105
AK,Alaska,02,090,Fairbanks North Star Borough,02,280,Ak,Alaska,Wrangell-Petersburg,10,22,253
AK,Alaska,02,090,Fairbanks North Star Borough,51,059,Va,Virginia,Fairfax County,10,27,277
AK,Alaska,02,090,Fairbanks North Star Borough,30,013,Mt,Montana,Cascade County,10,30,300
AK,Alaska,02,090,Fairbanks North Star Borough,45,085,SC,South Carolina,Sumter County,10,24,284
AK,Alaska,02,090,Fairbanks North Star Borough,02,130,Ak,Alaska,Ketchikan Gateway Borough,10,19,193
AK,Alaska,02,090,Fairbanks North Star Borough,63,010,XX,,Same State,46,94,1392
AK,Alaska,02,090,Fairbanks North Star Borough,63,011,XX,,Region 1: Northeast,248,428,4190
AK,Alaska,02,090,Fairbanks North Star Borough,63,012,XX,,Region 2: Midwest,484,934,9368
AK,Alaska,02,090,Fairbanks North Star Borough,63,013,XX,,Region 3: South,631,1390,13337
AK,Alaska,02,090,Fairbanks North Star Borough,63,014,XX,,Region 4: West,466,902,10237
AK,Alaska,02,090,Fairbanks North Star Borough,63,050,Ak,,County Non-Migrant,25332,59569,965191
AK,Alaska,02,100,Haines Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),108,226,2966
AK,Alaska,02,100,Haines Borough,02,110,Ak,Alaska,Juneau City and Borough,17,37,530
AK,Alaska,02,100,Haines Borough,63,020,XX,,Same State,31,68,978
AK,Alaska,02,100,Haines Borough,63,021,XX,,"Same Region, Diff. State",44,96,1160
AK,Alaska,02,100,Haines Borough,63,022,XX,,Different Region,16,25,298
AK,Alaska,02,100,Haines Borough,63,050,Ak,,County Non-Migrant,770,1745,23544
AK,Alaska,02,110,Juneau City and Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),1032,1856,27937
AK,Alaska,02,110,Juneau City and Borough,02,020,Ak,Alaska,Anchorage Municipality,64,128,2159
AK,Alaska,02,110,Juneau City and Borough,53,033,Wa,Washington,King County,53,90,1522
AK,Alaska,02,110,Juneau City and Borough,02,220,Ak,Alaska,Sitka City and Borough,42,63,1133
AK,Alaska,02,110,Juneau City and Borough,02,090,Ak,Alaska,Fairbanks North Star Borough,39,68,1288
AK,Alaska,02,110,Juneau City and Borough,02,130,Ak,Alaska,Ketchikan Gateway Borough,32,60,806
AK,Alaska,02,110,Juneau City and Borough,02,231,Ak,Alaska,Skagway-Yakutat-Angoon,30,58,657
AK,Alaska,02,110,Juneau City and Borough,02,280,Ak,Alaska,Wrangell-Petersburg,25,57,565
AK,Alaska,02,110,Juneau City and Borough,53,061,Wa,Washington,Snohomish County,22,36,474
AK,Alaska,02,110,Juneau City and Borough,06,073,Ca,California,San Diego County,21,38,584
AK,Alaska,02,110,Juneau City and Borough,41,051,Or,Oregon,Multnomah County,21,29,418
AK,Alaska,02,110,Juneau City and Borough,02,122,Ak,Alaska,Kenai Peninsula Borough,14,27,383
AK,Alaska,02,110,Juneau City and Borough,06,037,Ca,California,Los Angeles County,14,19,377
AK,Alaska,02,110,Juneau City and Borough,53,053,Wa,Washington,Pierce County,13,25,373
AK,Alaska,02,110,Juneau City and Borough,02,261,Ak,Alaska,Valdez-Cordova,13,20,552
AK,Alaska,02,110,Juneau City and Borough,04,013,Az,Arizona,Maricopa County,12,13,265
AK,Alaska,02,110,Juneau City and Borough,02,100,Ak,Alaska,Haines Borough,12,23,257
AK,Alaska,02,110,Juneau City and Borough,02,150,Ak,Alaska,Kodiak Island Borough,11,26,410
AK,Alaska,02,110,Juneau City and Borough,41,005,Or,Oregon,Clackamas County,11,22,300
AK,Alaska,02,110,Juneau City and Borough,06,001,Ca,California,Alameda County,11,19,331
AK,Alaska,02,110,Juneau City and Borough,41,029,Or,Oregon,Jackson County,11,21,288
AK,Alaska,02,110,Juneau City and Borough,41,067,Or,Oregon,Washington County,10,16,235
AK,Alaska,02,110,Juneau City and Borough,63,010,XX,,Same State,34,60,1023
AK,Alaska,02,110,Juneau City and Borough,63,011,XX,,Region 1: Northeast,49,88,1302
AK,Alaska,02,110,Juneau City and Borough,63,012,XX,,Region 2: Midwest,94,144,2137
AK,Alaska,02,110,Juneau City and Borough,63,013,XX,,Region 3: South,105,206,2604
AK,Alaska,02,110,Juneau City and Borough,63,014,XX,,Region 4: West,269,500,7494
AK,Alaska,02,110,Juneau City and Borough,63,050,Ak,,County Non-Migrant,10103,21933,465429
AK,Alaska,02,122,Kenai Peninsula Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),1473,2970,43013
AK,Alaska,02,122,Kenai Peninsula Borough,02,020,Ak,Alaska,Anchorage Municipality,340,676,12450
AK,Alaska,02,122,Kenai Peninsula Borough,02,090,Ak,Alaska,Fairbanks North Star Borough,45,99,1421
AK,Alaska,02,122,Kenai Peninsula Borough,02,170,Ak,Alaska,Matanuska-Susitna Borough,45,98,1226
AK,Alaska,02,122,Kenai Peninsula Borough,53,033,Wa,Washington,King County,40,68,1000
AK,Alaska,02,122,Kenai Peninsula Borough,02,261,Ak,Alaska,Valdez-Cordova,21,48,734
AK,Alaska,02,122,Kenai Peninsula Borough,02,110,Ak,Alaska,Juneau City and Borough,18,54,807
AK,Alaska,02,122,Kenai Peninsula Borough,53,061,Wa,Washington,Snohomish County,17,30,355
AK,Alaska,02,122,Kenai Peninsula Borough,02,220,Ak,Alaska,Sitka City and Borough,16,49,822
AK,Alaska,02,122,Kenai Peninsula Borough,41,039,Or,Oregon,Lane County,16,30,316
AK,Alaska,02,122,Kenai Peninsula Borough,06,037,Ca,California,Los Angeles County,13,18,417
AK,Alaska,02,122,Kenai Peninsula Borough,41,047,Or,Oregon,Marion County,11,28,180
AK,Alaska,02,122,Kenai Peninsula Borough,06,073,Ca,California,San Diego County,11,17,267
AK,Alaska,02,122,Kenai Peninsula Borough,16,001,Id,Idaho,Ada County,11,22,257
AK,Alaska,02,122,Kenai Peninsula Borough,53,053,Wa,Washington,Pierce County,10,15,289
AK,Alaska,02,122,Kenai Peninsula Borough,02,290,Ak,Alaska,Yukon-Koyukuk Census Area,10,23,428
AK,Alaska,02,122,Kenai Peninsula Borough,02,150,Ak,Alaska,Kodiak Island Borough,10,20,332
AK,Alaska,02,122,Kenai Peninsula Borough,53,063,Wa,Washington,Spokane County,10,17,233
AK,Alaska,02,122,Kenai Peninsula Borough,04,013,Az,Arizona,Maricopa County,10,20,247
AK,Alaska,02,122,Kenai Peninsula Borough,63,010,XX,,Same State,78,175,2660
AK,Alaska,02,122,Kenai Peninsula Borough,63,011,XX,,Region 1: Northeast,52,80,763
AK,Alaska,02,122,Kenai Peninsula Borough,63,012,XX,,Region 2: Midwest,132,214,2973
AK,Alaska,02,122,Kenai Peninsula Borough,63,013,XX,,Region 3: South,140,272,3788
AK,Alaska,02,122,Kenai Peninsula Borough,63,014,XX,,Region 4: West,404,865,10569
AK,Alaska,02,122,Kenai Peninsula Borough,63,015,XX,,Foreign,13,32,479
AK,Alaska,02,122,Kenai Peninsula Borough,63,050,Ak,,County Non-Migrant,13674,32830,519297
AK,Alaska,02,130,Ketchikan Gateway Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),571,1156,16365
AK,Alaska,02,130,Ketchikan Gateway Borough,53,033,Wa,Washington,King County,47,92,1331
AK,Alaska,02,130,Ketchikan Gateway Borough,02,201,Ak,Alaska,Prince of Wales-Outer Ke,31,74,1082
AK,Alaska,02,130,Ketchikan Gateway Borough,02,110,Ak,Alaska,Juneau City and Borough,19,32,539
AK,Alaska,02,130,Ketchikan Gateway Borough,02,020,Ak,Alaska,Anchorage Municipality,17,40,424
AK,Alaska,02,130,Ketchikan Gateway Borough,02,220,Ak,Alaska,Sitka City and Borough,14,27,726
AK,Alaska,02,130,Ketchikan Gateway Borough,02,280,Ak,Alaska,Wrangell-Petersburg,13,24,402
AK,Alaska,02,130,Ketchikan Gateway Borough,41,039,Or,Oregon,Lane County,10,12,226
AK,Alaska,02,130,Ketchikan Gateway Borough,53,061,Wa,Washington,Snohomish County,10,19,561
AK,Alaska,02,130,Ketchikan Gateway Borough,53,073,Wa,Washington,Whatcom County,10,18,236
AK,Alaska,02,130,Ketchikan Gateway Borough,63,010,XX,,Same State,44,99,1566
AK,Alaska,02,130,Ketchikan Gateway Borough,63,011,XX,,Region 1: Northeast,29,53,757
AK,Alaska,02,130,Ketchikan Gateway Borough,63,012,XX,,Region 2: Midwest,40,83,901
AK,Alaska,02,130,Ketchikan Gateway Borough,63,013,XX,,Region 3: South,50,99,1234
AK,Alaska,02,130,Ketchikan Gateway Borough,63,014,XX,,Region 4: West,237,484,6380
AK,Alaska,02,130,Ketchikan Gateway Borough,63,050,Ak,,County Non-Migrant,5006,11146,216383
AK,Alaska,02,150,Kodiak Island Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),748,1699,17409
AK,Alaska,02,150,Kodiak Island Borough,02,020,Ak,Alaska,Anchorage Municipality,66,101,1602
AK,Alaska,02,150,Kodiak Island Borough,06,037,Ca,California,Los Angeles County,37,88,497
AK,Alaska,02,150,Kodiak Island Borough,06,019,Ca,California,Fresno County,30,99,346
AK,Alaska,02,150,Kodiak Island Borough,06,073,Ca,California,San Diego County,25,48,381
AK,Alaska,02,150,Kodiak Island Borough,37,139,NC,North Carolina,Pasquotank County,21,80,666
AK,Alaska,02,150,Kodiak Island Borough,12,103,Fl,Florida,Pinellas County,20,48,533
AK,Alaska,02,150,Kodiak Island Borough,53,033,Wa,Washington,King County,20,45,627
AK,Alaska,02,150,Kodiak Island Borough,06,067,Ca,California,Sacramento County,20,50,515
AK,Alaska,02,150,Kodiak Island Borough,02,122,Ak,Alaska,Kenai Peninsula Borough,16,45,445
AK,Alaska,02,150,Kodiak Island Borough,01,097,Al,Alabama,Mobile County,12,34,311
AK,Alaska,02,150,Kodiak Island Borough,02,130,Ak,Alaska,Ketchikan Gateway Borough,10,23,305
AK,Alaska,02,150,Kodiak Island Borough,63,010,XX,,Same State,53,108,1999
AK,Alaska,02,150,Kodiak Island Borough,63,011,XX,,Region 1: Northeast,60,146,1372
AK,Alaska,02,150,Kodiak Island Borough,63,012,XX,,Region 2: Midwest,48,95,999
AK,Alaska,02,150,Kodiak Island Borough,63,013,XX,,Region 3: South,101,243,2257
AK,Alaska,02,150,Kodiak Island Borough,63,014,XX,,Region 4: West,197,416,4228
AK,Alaska,02,150,Kodiak Island Borough,63,015,XX,,Foreign,12,30,326
AK,Alaska,02,150,Kodiak Island Borough,63,050,Ak,,County Non-Migrant,4325,10736,157464
AK,Alaska,02,164,Lake and Peninsula Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),42,93,955
AK,Alaska,02,164,Lake and Peninsula Borough,02,020,Ak,Alaska,Anchorage Municipality,10,22,106
AK,Alaska,02,164,Lake and Peninsula Borough,63,030,XX,,Suppress All Flows,32,71,849
AK,Alaska,02,164,Lake and Peninsula Borough,63,050,Ak,,County Non-Migrant,372,984,8237
AK,Alaska,02,170,Matanuska-Susitna Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),1633,3637,51190
AK,Alaska,02,170,Matanuska-Susitna Borough,02,020,Ak,Alaska,Anchorage Municipality,683,1566,25075
AK,Alaska,02,170,Matanuska-Susitna Borough,02,122,Ak,Alaska,Kenai Peninsula Borough,53,142,1544
AK,Alaska,02,170,Matanuska-Susitna Borough,02,090,Ak,Alaska,Fairbanks North Star Borough,38,81,1293
AK,Alaska,02,170,Matanuska-Susitna Borough,02,110,Ak,Alaska,Juneau City and Borough,24,56,899
AK,Alaska,02,170,Matanuska-Susitna Borough,53,033,Wa,Washington,King County,24,58,548
AK,Alaska,02,170,Matanuska-Susitna Borough,02,261,Ak,Alaska,Valdez-Cordova,18,35,556
AK,Alaska,02,170,Matanuska-Susitna Borough,04,013,Az,Arizona,Maricopa County,16,37,273
AK,Alaska,02,170,Matanuska-Susitna Borough,02,290,Ak,Alaska,Yukon-Koyukuk Census Area,13,39,484
AK,Alaska,02,170,Matanuska-Susitna Borough,06,073,Ca,California,San Diego County,13,26,521
AK,Alaska,02,170,Matanuska-Susitna Borough,02,180,Ak,Alaska,Nome Census Area,11,19,381
AK,Alaska,02,170,Matanuska-Susitna Borough,15,003,Hi,Hawaii,Honolulu County,11,18,230
AK,Alaska,02,170,Matanuska-Susitna Borough,53,063,Wa,Washington,Spokane County,11,22,412
AK,Alaska,02,170,Matanuska-Susitna Borough,02,150,Ak,Alaska,Kodiak Island Borough,10,21,453
AK,Alaska,02,170,Matanuska-Susitna Borough,06,037,Ca,California,Los Angeles County,10,16,215
AK,Alaska,02,170,Matanuska-Susitna Borough,41,051,Or,Oregon,Multnomah County,10,17,279
AK,Alaska,02,170,Matanuska-Susitna Borough,63,010,XX,,Same State,63,151,2904
AK,Alaska,02,170,Matanuska-Susitna Borough,63,011,XX,,Region 1: Northeast,50,99,1227
AK,Alaska,02,170,Matanuska-Susitna Borough,63,012,XX,,Region 2: Midwest,109,201,2628
AK,Alaska,02,170,Matanuska-Susitna Borough,63,013,XX,,Region 3: South,122,280,2982
AK,Alaska,02,170,Matanuska-Susitna Borough,63,014,XX,,Region 4: West,344,753,8286
AK,Alaska,02,170,Matanuska-Susitna Borough,63,050,Ak,,County Non-Migrant,12597,31768,498437
AK,Alaska,02,180,Nome Census Area,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),185,304,5156
AK,Alaska,02,180,Nome Census Area,02,020,Ak,Alaska,Anchorage Municipality,43,77,1051
AK,Alaska,02,180,Nome Census Area,02,090,Ak,Alaska,Fairbanks North Star Borough,11,20,243
AK,Alaska,02,180,Nome Census Area,02,050,Ak,Alaska,Bethel Census Area,10,20,246
AK,Alaska,02,180,Nome Census Area,63,020,XX,,Same State,26,43,755
AK,Alaska,02,180,Nome Census Area,63,021,XX,,"Same Region, Diff. State",53,81,1643
AK,Alaska,02,180,Nome Census Area,63,022,XX,,Different Region,42,63,1218
AK,Alaska,02,180,Nome Census Area,63,050,Ak,,County Non-Migrant,2221,5581,64791
AK,Alaska,02,185,North Slope Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),208,407,8068
AK,Alaska,02,185,North Slope Borough,02,020,Ak,Alaska,Anchorage Municipality,34,60,1331
AK,Alaska,02,185,North Slope Borough,02,090,Ak,Alaska,Fairbanks North Star Borough,23,47,773
AK,Alaska,02,185,North Slope Borough,63,010,XX,,Same State,46,101,1980
AK,Alaska,02,185,North Slope Borough,63,011,XX,,Region 1: Northeast,10,11,216
AK,Alaska,02,185,North Slope Borough,63,012,XX,,Region 2: Midwest,15,29,579
AK,Alaska,02,185,North Slope Borough,63,013,XX,,Region 3: South,13,30,585
AK,Alaska,02,185,North Slope Borough,63,014,XX,,Region 4: West,67,129,2604
AK,Alaska,02,185,North Slope Borough,63,050,Ak,,County Non-Migrant,1958,4791,89801
AK,Alaska,02,188,Northwest Arctic Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),139,234,4413
AK,Alaska,02,188,Northwest Arctic Borough,02,020,Ak,Alaska,Anchorage Municipality,33,76,1110
AK,Alaska,02,188,Northwest Arctic Borough,02,090,Ak,Alaska,Fairbanks North Star Borough,11,17,302
AK,Alaska,02,188,Northwest Arctic Borough,63,020,XX,,Same State,32,49,909
AK,Alaska,02,188,Northwest Arctic Borough,63,021,XX,,"Same Region, Diff. State",34,53,1156
AK,Alaska,02,188,Northwest Arctic Borough,63,022,XX,,Different Region,29,39,936
AK,Alaska,02,188,Northwest Arctic Borough,63,050,Ak,,County Non-Migrant,1505,4090,46190
,,02,201,,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),213,476,6732
,,02,201,,02,130,Ak,Alaska,Ketchikan Gateway Borough,48,119,1732
,,02,201,,02,280,Ak,Alaska,Wrangell-Petersburg,10,25,290
,,02,201,,63,020,XX,,Same State,32,74,1228
,,02,201,,63,021,XX,,"Same Region, Diff. State",106,230,3062
,,02,201,,63,022,XX,,Different Region,17,28,420
,,02,201,,63,050,Ak,,County Non-Migrant,1567,3782,50684
AK,Alaska,02,220,Sitka City and Borough,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),353,678,8971
AK,Alaska,02,220,Sitka City and Borough,02,110,Ak,Alaska,Juneau City and Borough,20,41,635
AK,Alaska,02,220,Sitka City and Borough,53,033,Wa,Washington,King County,14,30,402
AK,Alaska,02,220,Sitka City and Borough,02,020,Ak,Alaska,Anchorage Municipality,12,25,357
AK,Alaska,02,220,Sitka City and Borough,02,130,Ak,Alaska,Ketchikan Gateway Borough,11,32,344
AK,Alaska,02,220,Sitka City and Borough,02,122,Ak,Alaska,Kenai Peninsula Borough,10,22,326
AK,Alaska,02,220,Sitka City and Borough,02,090,Ak,Alaska,Fairbanks North Star Borough,10,21,207
AK,Alaska,02,220,Sitka City and Borough,63,010,XX,,Same State,49,92,1418
AK,Alaska,02,220,Sitka City and Borough,63,011,XX,,Region 1: Northeast,25,48,506
AK,Alaska,02,220,Sitka City and Borough,63,012,XX,,Region 2: Midwest,34,53,661
AK,Alaska,02,220,Sitka City and Borough,63,013,XX,,Region 3: South,45,98,1361
AK,Alaska,02,220,Sitka City and Borough,63,014,XX,,Region 4: West,123,216,2754
AK,Alaska,02,220,Sitka City and Borough,63,050,Ak,,County Non-Migrant,3028,6903,124872
,,02,231,,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),147,287,3843
,,02,231,,02,110,Ak,Alaska,Juneau City and Borough,29,54,777
,,02,231,,53,033,Wa,Washington,King County,18,29,437
,,02,231,,63,020,XX,,Same State,31,69,921
,,02,231,,63,021,XX,,"Same Region, Diff. State",51,109,1375
,,02,231,,63,022,XX,,Different Region,18,26,333
,,02,231,,63,050,Ak,,County Non-Migrant,1128,2537,35955
AK,Alaska,02,240,Southeast Fairbanks Census Area,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),337,851,7897
AK,Alaska,02,240,Southeast Fairbanks Census Area,02,090,Ak,Alaska,Fairbanks North Star Borough,43,108,1247
AK,Alaska,02,240,Southeast Fairbanks Census Area,02,020,Ak,Alaska,Anchorage Municipality,22,46,523
AK,Alaska,02,240,Southeast Fairbanks Census Area,37,051,NC,North Carolina,Cumberland County,10,33,291
AK,Alaska,02,240,Southeast Fairbanks Census Area,63,010,XX,,Same State,31,81,999
AK,Alaska,02,240,Southeast Fairbanks Census Area,63,011,XX,,Region 1: Northeast,32,88,712
AK,Alaska,02,240,Southeast Fairbanks Census Area,63,012,XX,,Region 2: Midwest,38,95,704
AK,Alaska,02,240,Southeast Fairbanks Census Area,63,013,XX,,Region 3: South,82,207,1850
AK,Alaska,02,240,Southeast Fairbanks Census Area,63,014,XX,,Region 4: West,79,193,1571
AK,Alaska,02,240,Southeast Fairbanks Census Area,63,050,Ak,,County Non-Migrant,1703,4364,49447
,,02,261,,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),461,852,13589
,,02,261,,02,020,Ak,Alaska,Anchorage Municipality,77,147,2753
,,02,261,,02,122,Ak,Alaska,Kenai Peninsula Borough,20,36,515
,,02,261,,02,090,Ak,Alaska,Fairbanks North Star Borough,20,34,558
,,02,261,,02,170,Ak,Alaska,Matanuska-Susitna Borough,18,39,523
,,02,261,,53,033,Wa,Washington,King County,14,17,318
,,02,261,,02,110,Ak,Alaska,Juneau City and Borough,13,26,373
,,02,261,,63,010,XX,,Same State,32,69,1211
,,02,261,,63,011,XX,,Region 1: Northeast,32,52,763
,,02,261,,63,012,XX,,Region 2: Midwest,51,83,1543
,,02,261,,63,013,XX,,Region 3: South,47,97,1682
,,02,261,,63,014,XX,,Region 4: West,137,252,3350
,,02,261,,63,050,Ak,,County Non-Migrant,3188,7385,130444
,,02,270,,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),63,120,1506
,,02,270,,02,020,Ak,Alaska,Anchorage Municipality,11,18,239
,,02,270,,63,020,XX,,Same State,25,49,512
,,02,270,,63,021,XX,,"Same Region, Diff. State",13,26,386
,,02,270,,63,022,XX,,Different Region,14,27,369
,,02,270,,63,050,Ak,,County Non-Migrant,1299,3791,21820
,,02,280,,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),227,446,5854
,,02,280,,02,130,Ak,Alaska,Ketchikan Gateway Borough,17,33,368
,,02,280,,53,033,Wa,Washington,King County,17,36,513
,,02,280,,02,110,Ak,Alaska,Juneau City and Borough,14,21,350
,,02,280,,02,220,Ak,Alaska,Sitka City and Borough,12,38,483
,,02,280,,02,201,Ak,Alaska,Prince of Wales-Outer Ke,11,28,373
,,02,280,,63,020,XX,,Same State,24,36,504
,,02,280,,63,021,XX,,"Same Region, Diff. State",101,214,2655
,,02,280,,63,022,XX,,Different Region,31,40,608
,,02,280,,63,050,Ak,,County Non-Migrant,2379,5366,83249
AK,Alaska,02,290,Yukon-Koyukuk Census Area,96,000,Ak,Total Migration-US and Foreign,Total (State Aggregate),175,354,4826
AK,Alaska,02,290,Yukon-Koyukuk Census Area,02,090,Ak,Alaska,Fairbanks North Star Borough,52,114,1136
